State,Name,Address,Price,Bed_Info,Phone,low_price,high_price
Virginia,"3613 Norvella Ct, Norfolk, VA 23513","3613 Norvella Ct, Norfolk, VA 23513",1600,"3 Beds, 1 Bath",,1600,1600
Virginia,"1405 Dure Rd, Norfolk, VA 23502","1405 Dure Rd, Norfolk, VA 23502",2400,"4 Beds, 2.5 Baths, 1,800 sq ft",,2400,2400
Virginia,"9570 21st Bay St, Norfolk, VA 23518","9570 21st Bay St, Norfolk, VA 23518",3295,"3 Beds, 2.5 Baths, 2,050 sq ft",,3295,3295
Virginia,"9468 Bay Front Dr, Norfolk, VA 23518","9468 Bay Front Dr, Norfolk, VA 23518",3100,"3 Beds, 2.5 Baths, 2,270 sq ft",,3100,3100
Virginia,"3110 Pretty Lake Ave, Norfolk, VA 23518","3110 Pretty Lake Ave, Norfolk, VA 23518",3600,"4 Beds, 3.25 Baths, 3,400 sq ft",,3600,3600
Virginia,"509 Hicks Ave, Norfolk, VA 23502","509 Hicks Ave, Norfolk, VA 23502",2950,"4 Beds, 2.5 Baths, 2,281 sq ft",,2950,2950
Virginia,"4142 Seafarer Ave, Norfolk, VA 23518","4142 Seafarer Ave, Norfolk, VA 23518",2695,"3 Beds, 3 Baths, 2,025 sq ft",,2695,2695
Virginia,"752 Milby Dr, Chesapeake, VA 23325","752 Milby Dr, Chesapeake, VA 23325",2500,"3 Beds, 2.5 Baths, 1,864 sq ft",,2500,2500
Virginia,"1821 Dominion Ave, Norfolk, VA 23518","1821 Dominion Ave, Norfolk, VA 23518",2400,"3 Beds, 2 Baths, 1,700 sq ft",,2400,2400
Washington,The Byron,"101 V St SW, Washington, DC 20024",1941 - 19132,Studio - 3 Beds,2404144114.0,1941,19132
Washington,Arrive Silver Spring,"8750 Georgia Ave, Silver Spring, MD 20910",1485 - 2700,Studio - 2 Beds,2027336361.0,1485,2700
Washington,Affinity at 2M,"2 M St NE, Washington, DC 20002",1850 - 3325,Studio - 2 Beds,2025170291.0,1850,3325
Washington,Waterside Towers,"907 6th St SW, Washington, DC 20024",2195 - 2567,Studio - 4 Beds,5717492985.0,2195,2567
Washington,The Berkshire Apartments,"4201 Massachusetts Ave NW, Washington, DC 20016",1520 - 3470,Studio - 2 Beds,2029496552.0,1520,3470
Washington,The Grays on Pennsylvania,"2323 Pennsylvania Ave SE, Washington, DC 20020",1781 - 2128,1-2 Beds,2406246394.0,1781,2128
Washington,Lex and Leo at Waterfront Station,"1151-1551 4th St SW, Washington, DC 20024",1990 - 4290,Studio - 2 Beds,3014854423.0,1990,4290
Washington,AVA NoMa,"55 M St NE, Washington, DC 20002",2100 - 4450,Studio - 3 Beds,2404148239.0,2100,4450
Washington,AdMo Heights,"1777 Columbia Rd NW, Washington, DC 20009",2094 - 3043,Studio - 1 Bed,2028756719.0,2094,3043
Washington,Maple View Flats,"2228 Martin Luther King Jr Ave SE, Washington, DC 20020",1784 - 2132,1-2 Beds,2406244844.0,1784,2132
Washington,The Garrett,"150 I St SE, Washington, DC 20003",1875 - 6175,Studio - 2 Beds,2406249072.0,1875,6175
Washington,The MO,"440 Penn St NE, Washington, DC 20002",2040 - 3748,1-3 Beds,2029196855.0,2040,3748
Washington,City Ridge,"20 Ridge Square NW, Washington, DC 20016",2585 - 9379,Studio - 3 Beds,3017782560.0,2585,9379
Washington,Ledger Union Market,"1320 4th St NE, Washington, DC 20002",1590 - 6560,1-3 Beds,8557151824.0,1590,6560
Washington,Upton Place,"4000 Wisconsin Ave NW, Washington, DC 20016",2604 - 11470,1-3 Beds,8446449486.0,2604,11470
Washington,Link Apartments® H Street,"1701 H St NE, Washington, DC 20002",1632 - 4259,Studio - 2 Beds,2028601146.0,1632,4259
Washington,Jayde Parkside,"630 Kenilworth Ter NE, Washington, DC 20019",1670 - 3025,Studio - 2 Beds,8336350958.0,1670,3025
Washington,Annex on 12th,"300 12th St SW, Washington, DC 20024",2077 - 14995,Studio - 3 Beds,5713653126.0,2077,14995
Washington,Vermeer,"113 Potomac Ave SW, Washington, DC 20024",2039 - 12841,Studio - 3 Beds,2404148268.0,2039,12841
Washington,Reynard,"1100 Dahlia St NW, Washington, DC 20012",1762 - 3178,Studio - 2 Beds,8889853988.0,1762,3178
Washington,Residences at Mazza,"5300 Wisconsin Ave, Washington, DC 20015",2525 - 10500,Studio - 3 Beds,8444407396.0,2525,10500
Washington,NOVEL 14th Street by Crescent Communities,"2601 14th St NW, Washington, DC 20009",2305 - 4901,Studio - 2 Beds,2404684061.0,2305,4901
Washington,The Glade on Laurel,"6830-6896 Laurel St NW, Washington, DC 20012",1428 - 4140,Studio - 2 Beds,7038549537.0,1428,4140
Washington,Aerie at Wardman Park,"2650 Woodley Rd NW, Washington, DC 20008",3940 - 13070,1-3 Beds,2404384622.0,3940,13070
Washington,Stratos at Bridge District,"600 Howard Rd SE, Washington, DC 20020",1953 - 9854,Studio - 2 Beds,8886581963.0,1953,9854
Washington,Alula at Bridge District,"650 Howard Rd SE, Washington, DC 20020",1806 - 6287,Studio - 3 Beds,8333706658.0,1806,6287
Washington,View 14,"2303 14th St NW, Washington, DC 20009",1897 - 3831,Studio - 2 Beds,2023189889.0,1897,3831
Washington,Accolade,"1425 New York Ave NW, Washington, DC 20005",3221 - 14000,Studio - 2 Beds,8669724549.0,3221,14000
Washington,The Woodward Building Apartments,"733 15th St NW, Washington, DC 20005",2420 - 5800,Studio - 3 Beds,3017782750.0,2420,5800
Washington,The Metropolitan Apartments,"200 Rhode Island Ave NE, Washington, DC 20002",2827,Studio - 2 Beds,2024101184.0,2827,2827
Washington,4000 Massachusetts,"4000 Massachusetts Ave NW, Washington, DC 20016",1550 - 3000,Studio - 2 Beds,2024104769.0,1550,3000
Washington,Arcade Sunshine,"713 Lamont St NW, Washington, DC 20010",1599 - 3622,Studio - 2 Beds,2028833280.0,1599,3622
Washington,Gallery 64,"64 H St SW, Washington, DC 20024",1921 - 7957,Studio - 3 Beds,5716553781.0,1921,7957
Washington,Boundary Stone Flats,"800 Kenilworth Ave NE, Washington, DC 20019",1763 - 2424,1-3 Beds,2406246218.0,1763,2424
Washington,Capitol View on 14th,"2400 14th St NW, Washington, DC 20009",1943 - 5022,Studio - 2 Beds,2029320950.0,1943,5022
Washington,The Elaine,"3210 Wisconsin Ave NW, Washington, DC 20016",1750 - 3995,Studio - 2 Beds,2029182343.0,1750,3995
Washington,The Woodner,"3636 16th St NW, Washington, DC 20010",1475 - 2334,Studio - 1 Bed,3016180469.0,1475,2334
Washington,The Florian,"1 Florida Ave NE, Washington, DC 20002",1880 - 4950,Studio - 3 Beds,2402497112.0,1880,4950
Washington,Andover House,"1200 14th St NW, Washington, DC 20005",1994 - 4533,Studio - 2 Beds,2402217959.0,1994,4533
Washington,1301 Thomas Circle,"1301 M St NW, Washington, DC 20005",2436 - 6299,1-3 Beds,2025172848.0,2436,6299
Washington,Quebec House Apartments,"2800 Quebec St NW, Washington, DC 20008",1551 - 2440,Studio - 2 Beds,2029372892.0,1551,2440
Washington,WestEnd25,"1255 25th St NW, Washington, DC 20037",2744 - 6917,Studio - 2 Beds,2029026351.0,2744,6917
Washington,Cortland Arlington,"1550 N Clarendon Blvd, Arlington, VA 22209",2494 - 10005,1-2 Beds,2402215582.0,2494,10005
Washington,Cortland Pentagon City,"1221-1331 S Eads St, Arlington, VA 22202",2140 - 8927,Studio - 2 Beds,2404144260.0,2140,8927
Washington,Crystal City Lofts,"305 10th St S, Arlington, VA 22202",2069 - 5580,Studio - 2 Beds,2029371859.0,2069,5580
Washington,Oaks at Oxon Hill,"5400 Livingston Rd, Oxon Hill, MD 20745",1325 - 2115,1-3 Beds,2029328657.0,1325,2115
Washington,Addison Row,"4800 Addison Rd, Capitol Heights, MD 20743",1747 - 5593,1-3 Beds,2406951542.0,1747,5593
Washington,The Grayson,"1215 N Fayette St, Alexandria, VA 22314",2450 - 3995,1-2 Beds,2029373458.0,2450,3995
Washington,Rosslyn Towers,"1919 N Nash St, Arlington, VA 22209",2295 - 12000,Studio - 3 Beds,3016641565.0,2295,12000
Washington,The Wendy,"2025 Clarendon Blvd, Arlington, VA 22201",2545 - 7745,Studio - 3 Beds,5715174154.0,2545,7745
Washington,Sovren,"5685 Little Branch Run, Hyattsville, MD 20782",1700 - 4091,Studio - 3 Beds,3019185869.0,1700,4091
Washington,LaSalle Park Apartments,"5443 16th Ave, Hyattsville, MD 20782",1463 - 2112,1-3 Beds,2406795918.0,1463,2112
Washington,The Pearl,"180 High Park Ln, Silver Spring, MD 20910",2305 - 4967,1-3 Beds,2029196674.0,2305,4967
Washington,Blair Plaza,"1401 Blair Mill Rd, Silver Spring, MD 20910",1495 - 3030,Studio - 4 Beds,2024105844.0,1495,3030
Washington,Courthouse Plaza,"2250 Clarendon Blvd, Arlington, VA 22201",2367 - 4478,1-2 Beds,2029913263.0,2367,4478
Washington,Harlow Navy Yard,"1100 2nd Pl SE, Washington, DC 20003",1668 - 5879,1-3 Beds,2026098028.0,1668,5879
Washington,West Half,"1201 Half St SE, Washington, DC 20003",1863 - 6124,Studio - 3 Beds,5714759030.0,1863,6124
Washington,The Jamison at Dakota Crossing,"3750 Jamison St NE, Washington, DC 20018",1659 - 2651,Studio - 2 Beds,2406249360.0,1659,2651
Washington,Modern on M,"465 M St SW, Washington, DC 20024",1729 - 6655,Studio - 2 Beds,2029913054.0,1729,6655
Washington,Beckert's Park,"1350 E ST SE, Washington, DC 20003",2299 - 4082,Studio - 2 Beds,2029183622.0,2299,4082
Washington,The Clifton,"1315 Clifton St NW, Washington, DC 20009",1961 - 4552,Studio - 4 Beds,2029310488.0,1961,4552
Washington,J Linea,"2009 8th St NW, Washington, DC 20001",1872 - 4087,Studio - 2 Beds,3012152150.0,1872,4087
Washington,Watermark at Buzzard Point,"1900 Half St SW, Washington, DC 20002",1545 - 5521,Studio - 3 Beds,2406246596.0,1545,5521
Washington,The Chase at Bryant Street,"680 Rhode Island Ave NE, Washington, DC 20002",1867 - 7782,Studio - 3 Beds,2402905299.0,1867,7782
Washington,The Vale at the Parks,"6800 Georgia Ave NW, Washington, DC 20012",1928 - 3298,Studio - 3 Beds,3016791986.0,1928,3298
Washington,The Kiley,"600 4th St SW, Washington, DC 20024",1964 - 5795,Studio - 3 Beds,7038280558.0,1964,5795
Washington,ONE501,"1501 Harry Thomas Way NE, Washington, DC 20002",1694 - 3627,Studio - 2 Beds,2029310747.0,1694,3627
Washington,Rowan,"2607 Reed St NE, Washington, DC 20018",1562 - 3730,Studio - 2 Beds,2403631267.0,1562,3730
Washington,The Hartley,"7150 12th St NW, Washington, DC 20012",1947 - 3626,Studio - 3 Beds,2027195572.0,1947,3626
Washington,The Etta,"1122 Bladensburg Rd NE, Washington, DC 20002",1695 - 2750,1-2 Beds,3014337577.0,1695,2750
Washington,SoNYa,"40 Patterson St NE, Washington, DC 20002",2137 - 4307,Studio - 2 Beds,2025179998.0,2137,4307
Washington,Banner Lane,"44 Banner Ln, Washington, DC 20001",1643 - 5510,Studio - 4 Beds,2024107630.0,1643,5510
Washington,Hanover 8th Street,"3201 8th St NE, Washington, DC 20017",1916 - 5137,Studio - 3 Beds,2404144361.0,1916,5137
Washington,Big Sky Flats,"1400 Montana Ave NE, Washington, DC 20018",1581 - 3325,1-2 Beds,8556265013.0,1581,3325
Washington,Gables Union Market,"1325 5th St NE, Washington, DC 20002",2219 - 10168,Studio - 2 Beds,2406215769.0,2219,10168
Washington,Alta 801,"801 New Jersey Ave NW, Washington, DC 20001",2173 - 4150,Studio - 2 Beds,2028756819.0,2173,4150
Washington,OZMA,"44 M St NE, Washington, DC 20002",2165 - 5437,Studio - 3 Beds,3016835370.0,2165,5437
Washington,Navy Yard Urby,"1331 Yards Pl SE, Washington, DC 20003",1971 - 4655,Studio - 2 Beds,2029029607.0,1971,4655
Washington,Balsa,"1313 L St NW, Washington, DC 20005",1840 - 5645,Studio - 3 Beds,2028569588.0,1840,5645
Washington,Venture on I,"60 I St SW, Washington, DC 20024",1825 - 3263,Studio - 2 Beds,5713653149.0,1825,3263
Washington,Elle,"1111 20th St NW, Washington, DC 20036",2950 - 6112,Studio - 2 Beds,8886145508.0,2950,6112
Washington,J.COOPERS ROW,"1319 S Capitol St SW, Washington, DC 20003",1716 - 6516,Studio - 3 Beds,7713338480.0,1716,6516
Washington,Crosby,"300 K St NW, Washington, DC 20001",2388 - 4804,Studio - 2 Beds,2029140774.0,2388,4804
Washington,Pinnacle,"7 New York Ave NE, Washington, DC 20002",1764 - 2127,Studio - 1 Bed,8333227814.0,1764,2127
Washington,Reverb,"2131 9th St NW, Washington, DC 20001",2170 - 4365,Studio - 2 Beds,2025179299.0,2170,4365
Washington,Margarite,"1280 Union St NE, Washington, DC 20002",2320 - 8385,1-3 Beds,8668416856.0,2320,8385
Washington,Modera H Street,"1700 H St NE, Washington, DC 20002",1630 - 5015,Studio - 2 Beds,2408984106.0,1630,5015
Washington,Colette,"2099 1st St SW, Washington, DC 20024",1240 - 16427,Studio - 6 Beds,2404148654.0,1240,16427
Washington,Mass Court,"300 Massachusetts Ave NW, Washington, DC 20001",2330 - 26161,Studio - 2 Beds,2406848461.0,2330,26161
Washington,Onyx on First,"1100 1st St SE, Washington, DC 20003",1982 - 3724,Studio - 2 Beds,2028758783.0,1982,3724
Washington,Avalon First and M,"1160 1st St NE, Washington, DC 20002",2061 - 5472,Studio - 3 Beds,5714759141.0,2061,5472
Washington,Trellis House,"2323 Sherman Ave NW, Washington, DC 20001",2058 - 5949,Studio - 2 Beds,3016180939.0,2058,5949
Washington,AVA H Street,"318 I St NE, Washington, DC 20002",1965 - 2840,Studio - 2 Beds,2403370559.0,1965,2840
Washington,Alton District,"1401 S St NW, Washington, DC 20009",2359 - 4573,Studio - 1 Bed,2028949148.0,2359,4573
Washington,The Belgard,"33 N St NE, Washington, DC 20002",1872 - 3787,Studio - 2 Beds,2029196086.0,1872,3787
Washington,Zen Apollo,"1234 Massachusetts Ave NW, Washington, DC 20005",1700 - 3600,Studio - 2 Beds,2405585788.0,1700,3600
Washington,Anthology,"625 H St NE, Washington, DC 20002",1535 - 3236,Studio - 2 Beds,2406242059.0,1535,3236
Washington,Newport West,"1415 Rhode Island Ave NW, Washington, DC 20005",2185 - 3285,Studio - 2 Beds,2028603132.0,2185,3285
Washington,Ore 82,"82 I St SE, Washington, DC 20003",1908 - 15323,Studio - 2 Beds,2403370447.0,1908,15323
Washington,Westbrooke Place,"2201 N St, Washington, DC 20037",2520 - 8174,Studio - 2 Beds,5717492578.0,2520,8174
Washington,The Shaw,"618 T St NW, Washington, DC 20001",2370 - 13728,1-2 Beds,2029296338.0,2370,13728
Washington,Riverpoint,"2121 1st St SW, Washington, DC 20024",1874 - 6775,Studio - 2 Beds,2029370729.0,1874,6775
Washington,Press House,"331 N St NE, Washington, DC 20002",2005 - 3825,Studio - 2 Beds,2028601253.0,2005,3825
Washington,The Silva,"1630 Columbia Rd NW, Washington, DC 20009",2638 - 9651,Studio - 2 Beds,2029329294.0,2638,9651
Washington,Collection 14,"1400 W St NW, Washington, DC 20009",1863 - 4457,Studio - 2 Beds,2402216317.0,1863,4457
Washington,The Westerly,"350 Maple Dr SW, Washington, DC 20024",1770 - 2954,Studio - 2 Beds,8335470137.0,1770,2954
Washington,Clover at The Parks,"1155 Dahlia St NW, Washington, DC 20012",1225 - 1525,5 Beds,2403370421.0,1225,1525
Washington,The Iris,"7 M St NE, Washington, DC 20002",1508 - 4416,Studio - 3 Beds,3019185223.0,1508,4416
Washington,Theory,"300 Neal Pl NE, Washington, DC 20002",2100 - 8348,Studio - 4 Beds,2404650107.0,2100,8348
Washington,Claret,"950 3rd St NW, Washington, DC 20001",2630 - 8950,1-2 Beds,5717492325.0,2630,8950
Washington,Station House,"701 2nd St NE, Washington, DC 20002",2502 - 8785,Studio - 3 Beds,5714758929.0,2502,8785
Washington,Insignia On M,"1111 New Jersey Ave SE, Washington, DC 20003",1704 - 3785,Studio - 2 Beds,5713843672.0,1704,3785
Washington,The DeSoto Apartments,"1445 P St NW, Washington, DC 20005",2195 - 4470,Studio - 2 Beds,2403638917.0,2195,4470
Washington,Revel Apartments,"1005 1st St NE, Washington, DC 20002",2070 - 6109,Studio - 2 Beds,2029291278.0,2070,6109
Washington,Artline Apartments,"301 M St SW, Washington, DC 20024",2112 - 3993,Studio - 2 Beds,2028836631.0,2112,3993
Washington,Avalon at Gallery Place,"740-770 5th St NW, Washington, DC 20001",2225 - 6145,Studio - 3 Beds,5714758064.0,2225,6145
Washington,The Shay,"1924 8th St NW, Washington, DC 20001",1965 - 4245,Studio - 2 Beds,2028756264.0,1965,4245
Washington,The 202,"202 Florida Ave NE, Washington, DC 20002",1960 - 5280,Studio - 2 Beds,2406951927.0,1960,5280
Washington,Parc Riverside,"1011 1st St SE, Washington, DC 20003",1907 - 4895,Studio - 2 Beds,2025177853.0,1907,4895
Washington,The Burton,"200 Florida Ave NE, Washington, DC 20002",2032 - 7292,Studio - 3 Beds,2029141539.0,2032,7292
Washington,Everly,"2000 2nd St SW, Washington, DC 20024",2184 - 10162,Studio - 2 Beds,2402536871.0,2184,10162
Washington,The Kelvin,"1250 Half St SE, Washington, DC 20003",1924 - 6143,Studio - 2 Beds,2405393016.0,1924,6143
Washington,Market House,"1240 3rd St NE, Washington, DC 20002",1959 - 8566,Studio - 3 Beds,2029328747.0,1959,8566
Washington,City Market at O,"800 P St NW, Washington, DC 20001",2215 - 6800,Studio - 3 Beds,8449362543.0,2215,6800
Washington,Avalon at Foxhall,"4100 Massachusetts Ave NW, Washington, DC 20016",1908 - 5160,Studio - 3 Beds,2406211576.0,1908,5160
Washington,Flats on the Hill,"529 G St SE, Washington, DC 20003",1110 - 1458,1 Bed,2029310900.0,1110,1458
Washington,The Ellington,"1301 U St NW, Washington, DC 20009",2246 - 10871,1-2 Beds,2403631176.0,2246,10871
Washington,2112 New Hampshire Avenue,"2112 New Hampshire Ave NW, Washington, DC 20009",2150 - 2799,Studio - 1 Bed,3019622726.0,2150,2799
Washington,Harvard Hall,"1650 Harvard St NW, Washington, DC 20009",2250 - 5916,Studio - 2 Beds,2404384385.0,2250,5916
Washington,The Chancery Apartments,"3130 Wisconsin Ave NW, Washington, DC 20016",1650 - 1850,Studio - 1 Bed,2029913417.0,1650,1850
Washington,Monroe Street Market,"625 Monroe St NE, Washington, DC 20017",1985 - 5012,Studio - 3 Beds,2405585709.0,1985,5012
Washington,Valo Apartments,"222 M St SW, Washington, DC 20024",2370 - 4350,Studio - 2 Beds,2406242873.0,2370,4350
Washington,Latrobe Apartment Homes,"1325 15th St NW, Washington, DC 20005",2216 - 4147,Studio - 2 Beds,2522838333.0,2216,4147
Washington,State House Apartments,"2122 Massachusetts Ave NW, Washington, DC 20008",1548 - 2184,Studio - 1 Bed,3013217205.0,1548,2184
Washington,Ellicott House,"4849 Connecticut Ave NW, Washington, DC 20008",1600 - 3020,Studio - 2 Beds,2406249112.0,1600,3020
Washington,77H,"77 H St NW, Washington, DC 20001",2505 - 5643,Studio - 2 Beds,5717492966.0,2505,5643
Washington,Avec on H Street,"801-901 H St NE, Washington, DC 20002",1910 - 3620,Studio - 2 Beds,3019458189.0,1910,3620
Washington,2255 Wisconsin,"2255 Wisconsin Ave NW, Washington, DC 20007",2275 - 4020,Studio - 2 Beds,3014855489.0,2275,4020
Washington,Cielo,"300 M St NE, Washington, DC 20002",1955 - 6592,Studio - 2 Beds,2402216227.0,1955,6592
Washington,Q Street Apartments,"2501 Q St NW, Washington, DC 20007",1423,Studio,2408984660.0,1423,1423
Washington,Chevy Chase Tower,"5323 Connecticut Ave NW, Washington, DC 20015",1699 - 1900,1 Bed,2029371159.0,1699,1900
Washington,Jefferson Marketplace,"1510-1514 7th St NW, Washington, DC 20001",1870 - 7083,Studio - 3 Beds,2029029115.0,1870,7083
Washington,Adams Garden Towers,"2325 15th St NW, Washington, DC 20009",1500 - 1700,Studio - 1 Bed,3017012040.0,1500,1700
Washington,Allegro,"3460 14th St NW, Washington, DC 20010",1702 - 4153,Studio - 2 Beds,2404148392.0,1702,4153
Washington,The Apollo,"600 H St NE, Washington, DC 20002",2117 - 20762,Studio - 3 Beds,3012814604.0,2117,20762
Washington,Warder Mansion,"2633 16th St NW, Washington, DC 20009",2046 - 6358,Studio - 2 Beds,2028901108.0,2046,6358
Washington,Tivoli Gardens,"1445 Ogden St NW, Washington, DC 20010",1425 - 2170,Studio - 2 Beds,2405024100.0,1425,2170
Washington,Gelmarc Towers,"1930 Columbia Rd NW, Washington, DC 20009",1820 - 3450,Studio - 2 Beds,2029029018.0,1820,3450
Washington,The Louis,"1920-1934 14Th St NW, Washington, DC 20009",2064 - 8633,Studio - 2 Beds,2025586456.0,2064,8633
Washington,The Bixby,"601 L St SE, Washington, DC 20003",1553 - 5646,1-3 Beds,2024108555.0,1553,5646
Washington,Columbia Plaza Apartments,"2400 Virginia Ave NW, Washington, DC 20037",1695 - 4800,Studio - 3 Beds,2029329390.0,1695,4800
Washington,Union Heights,"1676 Maryland Ave NE, Washington, DC 20002",1404 - 2930,Studio - 2 Beds,3019622625.0,1404,2930
Washington,14W Apartments,"1315 W St NW, Washington, DC 20009",2316 - 4853,Studio - 2 Beds,2404148827.0,2316,4853
Washington,The Statesman,"2020 F St NW, Washington, DC 20006",2115 - 3017,Studio - 1 Bed,3019622287.0,2115,3017
Washington,West End Residences,"1221 24th St NW, Washington, DC 20037",3005 - 5580,1-2 Beds,2024106869.0,3005,5580
Washington,Vaughan Place,"3401 38th St NW, Washington, DC 20016",2128 - 4534,Studio - 2 Beds,7855102407.0,2128,4534
Washington,F1RST Residences,"1263 First St SE, Washington, DC 20003",1875 - 5616,Studio - 2 Beds,2406951922.0,1875,5616
Washington,Seventy1Hundred,"100 I St SE, Washington, DC 20003",1821 - 10573,Studio - 2 Beds,2406242457.0,1821,10573
Washington,Calvert House Apartments,"2401 Calvert St NW, Washington, DC 20008",1819 - 4236,Studio - 2 Beds,2028833164.0,1819,4236
Washington,Spring Valley Apartments,"4000 47th St NW, Washington, DC 20016",1800 - 4800,1-3 Beds,2406242267.0,1800,4800
Washington,1600 Pennsylvania Ave SE Apartments,"1600 Pennsylvania Ave SE, Washington, DC 20003",1780 - 3680,Studio - 2 Beds,2404144886.0,1780,3680
Washington,Westpark Apartments,"2130 P St NW, Washington, DC 20037",2766 - 3281,Studio - 2 Beds,3019656274.0,2766,3281
Washington,1331,"1331 Maryland Ave SW, Washington, DC 20024",2692 - 17219,Studio - 3 Beds,2028837012.0,2692,17219
Washington,Kanso Silver Spring,"1203 Fidler Ln, Silver Spring, MD 20910",1700 - 2630,Studio - 2 Beds,2405020789.0,1700,2630
Washington,Altaire,"400 Army Navy Dr, Arlington, VA 22202",2240 - 12962,Studio - 3 Beds,2029027668.0,2240,12962
Washington,Topaz House,"4400 East-West Hwy, Bethesda, MD 20814",1819 - 4829,Studio - 3 Beds,2402934648.0,1819,4829
Washington,Landmark Apartments,"5603 Cypress Creek Dr, Hyattsville, MD 20782",1412 - 2140,1-3 Beds,2024108965.0,1412,2140
Washington,Rock Creek Springs Apartments,"8000 Eastern Dr, Silver Spring, MD 20910",1845 - 2575,Studio - 2 Beds,2402217053.0,1845,2575
Washington,The Residences at Capital Crescent Trail,"5325 Westbard Ave, Bethesda, MD 20816",1746 - 6004,Studio - 3 Beds,2403633460.0,1746,6004
Washington,Tellus,"2009 14th St N, Arlington, VA 22201",2356 - 4488,Studio - 2 Beds,2028601238.0,2356,4488
Washington,Alexander House at Elizabeth Square,"8560 2nd Ave, Silver Spring, MD 20910",1535 - 2374,Studio - 2 Beds,2024102370.0,1535,2374
Washington,Gables Pointe 14,"1353 N Rolfe St, Arlington, VA 22209",2436 - 8626,Studio - 3 Beds,2026881698.0,2436,8626
Washington,Verona at Naylor Metro,"3103-3107 Good Hope Ave, Temple Hills, MD 20748",1454 - 2631,Studio - 3 Beds,2027914553.0,1454,2631
Washington,Cortland Rosslyn,"1788 N Pierce St, Arlington, VA 22209",2299 - 21089,Studio - 3 Beds,2025171808.0,2299,21089
Washington,The Zoe,"2051 S Bell St, Arlington, VA 22202",1945 - 6500,Studio - 3 Beds,5716199109.0,1945,6500
Washington,The Commodore,"2055 15th St N, Arlington, VA 22201",2285 - 10000,Studio - 3 Beds,2027299356.0,2285,10000
Washington,Avalon Courthouse Place,"1320 N Veitch St, Arlington, VA 22201",2085 - 3706,1-2 Beds,3017782961.0,2085,3706
Washington,1200 East West,"1200 E -West Hwy, Silver Spring, MD 20910",1831 - 2956,1-2 Beds,2029328436.0,1831,2956
Washington,Eleven55 Ripley,"1155 Ripley St, Silver Spring, MD 20910",1725 - 3133,Studio - 2 Beds,2029494100.0,1725,3133
Washington,Sage Modern Apartments,"480 11th St S, Arlington, VA 22202",2240 - 5217,1-2 Beds,2024107033.0,2240,5217
Washington,Reva,"244 19th Ct S, Arlington, VA 22204",2070 - 4825,Studio - 2 Beds,3012816561.0,2070,4825
Washington,The Guardian,"8605 Cameron St, Silver Spring, MD 20910",1975 - 6000,Studio - 4 Beds,2404384888.0,1975,6000
Washington,Courtland Towers,"1200 N Veitch St, Arlington, VA 22201",2245 - 5295,Studio - 3 Beds,2025170912.0,2245,5295
Washington,Atwell on Spring,"1260 Spring St, Silver Spring, MD 20910",2035 - 4090,1-2 Beds,3019059956.0,2035,4090
Washington,Cortland at National Landing,"801 15th St S, Arlington, VA 22202",1899 - 8917,Studio - 2 Beds,3018923391.0,1899,8917
Washington,The Seasons Apartments,"4710 Bethesda Ave, Bethesda, MD 20814",1740 - 2715,Studio - 1 Bed,2402926840.0,1740,2715
Washington,Willard Towers,"4701 Willard Ave, Chevy Chase, MD 20815",1948 - 4557,Studio - 3 Beds,2402906283.0,1948,4557
Washington,8600 Apartments,"8600 16th St, Silver Spring, MD 20910",1600 - 2300,Studio - 3 Beds,2406247909.0,1600,2300
Washington,The Milano,"1002 Kennebec St, Oxon Hill, MD 20745",1200 - 2086,Studio - 3 Beds,2024108684.0,1200,2086
Washington,The Witmer Pentagon City,"710 12th St S, Arlington, VA 22202",2951 - 11218,Studio - 3 Beds,5713215006.0,2951,11218
Washington,Avalon Potomac Yard,"731 Seaton Ave, Alexandria, VA 22305",2170 - 3858,Studio - 2 Beds,2403123438.0,2170,3858
Washington,Sedona|Slate,"1510 Clarendon Blvd, Arlington, VA 22209",2365 - 5300,1-2 Beds,5714758617.0,2365,5300
Washington,19Nineteen,"1919 Clarendon Blvd, Arlington, VA 22201",2255 - 7419,Studio - 3 Beds,5713844648.0,2255,7419
Washington,Studio 3807,"3807 Rhode Island Ave, Brentwood, MD 20722",1695 - 3195,Studio - 3 Beds,2406798976.0,1695,3195
Washington,Summit Hills,"8484 16th St, Silver Spring, MD 20910",1460 - 3468,Studio - 17 Beds,2402215262.0,1460,3468
Washington,THE LOTUS,"1219 K St NE, Washington, DC 20002",2100 - 3150,1-2 Beds,7472221981.0,2100,3150
Washington,Majestic,"3200 16th St NW, Washington, DC 20010",1725 - 3295,Studio - 2 Beds,2029320171.0,1725,3295
Washington,Define Glover,"2208 Wisconsin Ave, Washington, DC 20007",2495 - 2695,Studio - 1 Bed,4106970134.0,2495,2695
Washington,The Ashton at Judiciary Square,"750 3rd St NW, Washington, DC 20001",3240 - 13123,1-3 Beds,2403926448.0,3240,13123
Washington,Gables Takoma Park,"7035 Blair Rd NW, Washington, DC 20012",2022 - 7430,Studio - 2 Beds,2025586883.0,2022,7430
Washington,The Heywood,"716 L St SE, Washington, DC 20003",2195 - 3295,1 Bed,4436455864.0,2195,3295
Washington,The Sedgewick Apartments,"1722 19th St NW, Washington, DC 20009",3460 - 3799,2 Beds,2024704845.0,3460,3799
