State,Name,Address,Price,Bed_Info,Phone
Oklahoma,"15908 Buffalo Dr, Oklahoma City, OK 73170","15908 Buffalo Dr, Oklahoma City, OK 73170","$2,100","3 Beds, 2 Baths, 1,609 sq ft",4058341057
Oklahoma,"7916 S McKinley Ave, Oklahoma City, OK 73139","7916 S McKinley Ave, Oklahoma City, OK 73139","$1,100","3 Beds, 1 Bath, 908 sq ft",4058159837
Oklahoma,"4305 Windgate W Rd, Oklahoma City, OK 73179","4305 Windgate W Rd, Oklahoma City, OK 73179","$1,730","3 Beds, 2 Baths, 1,394 sq ft",5129069400
Oklahoma,"3417 NW 41st St, Oklahoma City, OK 73112","3417 NW 41st St, Oklahoma City, OK 73112","$1,785","3 Beds, 2 Baths, 1,823 sq ft",5129069400
Oklahoma,"841 NW 6th St, Oklahoma City, OK 73106","841 NW 6th St, Oklahoma City, OK 73106","$4,750","3 Beds, 3.5 Baths, 1,997 sq ft",4054768810
Oklahoma,"1301 NE 53rd St, Oklahoma City, OK 73111","1301 NE 53rd St, Oklahoma City, OK 73111","$1,900","2 Beds, 2 Baths, 1,826 sq ft",4698558225
Oklahoma,"819 NW 6th St, Oklahoma City, OK 73106","819 NW 6th St, Oklahoma City, OK 73106","$6,995","3 Beds, 3.5 Baths, 2,100 sq ft",4052061545
Oklahoma,"3025 Regency Ct, Oklahoma City, OK 73120","3025 Regency Ct, Oklahoma City, OK 73120","$3,495","4 Beds, 2.5 Baths, 2,701 sq ft",4052061545
Oklahoma,"4608 Crystal Clear Ln, Oklahoma City, OK 73179","4608 Crystal Clear Ln, Oklahoma City, OK 73179","$1,855","3 Beds, 2 Baths, 1,343 sq ft",4058885450
Oklahoma,"11204 Breckenridge Ln, Oklahoma City, OK 73114","11204 Breckenridge Ln, Oklahoma City, OK 73114","$1,445","2 Beds, 2 Baths, 927 sq ft",4058857741
Oklahoma,"13604 Gentry Dr, Oklahoma City, OK 73142","13604 Gentry Dr, Oklahoma City, OK 73142","$2,795","4 Beds, 2.5 Baths, 2,368 sq ft",4055897176
Oklahoma,"2312 SW 136th St, Oklahoma City, OK 73170","2312 SW 136th St, Oklahoma City, OK 73170","$1,795","3 Beds, 2 Baths, 1,555 sq ft",4053703881
Oklahoma,"10233 NW 28th St, Oklahoma City, OK 73099","10233 NW 28th St, Oklahoma City, OK 73099","$1,845","4 Beds, 2 Baths, 1,831 sq ft",4054136714
Oklahoma,"2205 SW 93rd Pl, Oklahoma City, OK 73159","2205 SW 93rd Pl, Oklahoma City, OK 73159","$1,900","3 Beds, 2 Baths, 1,780 sq ft",4052049195
Oklahoma,"12505 Edison Dr, Oklahoma City, OK 73120","12505 Edison Dr, Oklahoma City, OK 73120","$2,000","4 Beds, 2 Baths, 1,750 sq ft",2148098255
Oklahoma,"200 S Oklahoma Ave Unit 304, Oklahoma City, OK 73104","200 S Oklahoma Ave Unit 304, Oklahoma City, OK 73104","$3,900","2 Beds, 2.5 Baths, 1,959 sq ft",4056422183
Oklahoma,"4723 Hemlock Ln, Oklahoma City, OK 73162","4723 Hemlock Ln, Oklahoma City, OK 73162","$1,545","3 Beds, 2 Baths, 1,850 sq ft",4057389997
Oklahoma,"2421 N Prospect Ave, Oklahoma City, OK 73111","2421 N Prospect Ave, Oklahoma City, OK 73111","$1,300","3 Beds, 1 Bath, 1,006 sq ft",4055018832
Oklahoma,"536 SW 154th Ct, Oklahoma City, OK 73170","536 SW 154th Ct, Oklahoma City, OK 73170","$1,925","4 Beds, 2 Baths, 1,807 sq ft",5129069400
Oklahoma,"13408 Lisbon Ave, Oklahoma City, OK 73170","13408 Lisbon Ave, Oklahoma City, OK 73170","$3,000","3 Beds, 2 Baths, 1,627 sq ft",4058162038
Oklahoma,"6301 Christon Ct, Oklahoma City, OK 73118","6301 Christon Ct, Oklahoma City, OK 73118","$2,000","2 Beds, 2.5 Baths, 2,030 sq ft",4054205413
Oklahoma,"221 SW 148th St, Oklahoma City, OK 73170","221 SW 148th St, Oklahoma City, OK 73170","$1,675","4 Beds, 2 Baths, 1,647 sq ft",4056304577
Oklahoma,"2100 NE 19th St, Oklahoma City, OK 73111","2100 NE 19th St, Oklahoma City, OK 73111","$1,200","3 Beds, 2 Baths, 1,467 sq ft",4054212332
Oklahoma,"3924 NW Liberty St, Oklahoma City, OK 73107","3924 NW Liberty St, Oklahoma City, OK 73107","$1,000","1 Bed, 1 Bath, 540 sq ft",4058162355
Oklahoma,"11225 Cimarron Dr, Oklahoma City, OK 73162","11225 Cimarron Dr, Oklahoma City, OK 73162","$1,880","3 Beds, 2 Baths, 2,196 sq ft",5129069400
Oklahoma,"9313 S Land Ave, Oklahoma City, OK 73159","9313 S Land Ave, Oklahoma City, OK 73159","$1,685","3 Beds, 2.5 Baths, 1,467 sq ft",5129069400
Oklahoma,"1613 SW 61st Terrace, Oklahoma City, OK 73159","1613 SW 61st Terrace, Oklahoma City, OK 73159","$1,390","3 Beds, 1 Bath, 1,175 sq ft",5129069400
Oklahoma,"8312 NW 109th Terrace, Oklahoma City, OK 73162","8312 NW 109th Terrace, Oklahoma City, OK 73162","$1,680","3 Beds, 2 Baths, 1,923 sq ft",5129069400
Oklahoma,"10229 NW 28th St, Oklahoma City, OK 73099","10229 NW 28th St, Oklahoma City, OK 73099","$2,150","4 Beds, 3 Baths, 2,042 sq ft",4054028175
Oklahoma,"8917 S Hillcrest Dr, Oklahoma City, OK 73159","8917 S Hillcrest Dr, Oklahoma City, OK 73159","$1,555","3 Beds, 2 Baths, 1,185 sq ft",5129069400
Oklahoma,"8829 Parkridge Dr, Oklahoma City, OK 73132","8829 Parkridge Dr, Oklahoma City, OK 73132","$2,270","4 Beds, 2 Baths, 2,587 sq ft",5129069400
Oklahoma,"1004 NW 19th St, Oklahoma City, OK 73106","1004 NW 19th St, Oklahoma City, OK 73106","$1,585","4 Beds, 1.5 Baths",5129069400
Oklahoma,"8808 NW 85th Pl, Oklahoma City, OK 73132","8808 NW 85th Pl, Oklahoma City, OK 73132","$1,795","3 Beds, 2 Baths, 1,682 sq ft",5129069400
Oklahoma,"8105 Frye Ln, Oklahoma City, OK 73135","8105 Frye Ln, Oklahoma City, OK 73135","$1,560","3 Beds, 2 Baths, 1,204 sq ft",5129069400
Oklahoma,"8004 S Country Club Dr, Oklahoma City, OK 73159","8004 S Country Club Dr, Oklahoma City, OK 73159","$1,650","3 Beds, 2 Baths, 1,644 sq ft",4053263565
Oklahoma,"5501 Lanceshire Ln, Oklahoma City, OK 73135","5501 Lanceshire Ln, Oklahoma City, OK 73135","$2,200","4 Beds, 3 Baths, 2,289 sq ft",4052492225
Oklahoma,"417 NE 115th St, Oklahoma City, OK 73114","417 NE 115th St, Oklahoma City, OK 73114","$1,475","3 Beds, 2.5 Baths, 1,394 sq ft",4052061545
Oklahoma,"15400 Lilly Garden Ln, Oklahoma City, OK 73170","15400 Lilly Garden Ln, Oklahoma City, OK 73170","$1,465","3 Beds, 2 Baths, 1,160 sq ft",5129069400
Oklahoma,"13404 Lisbon Ave, Oklahoma City, OK 73170","13404 Lisbon Ave, Oklahoma City, OK 73170","$2,975","3 Beds, 2 Baths, 1,609 sq ft",4058162038
Oklahoma,"4500 N Lincoln Blvd, Oklahoma City, OK 73105","4500 N Lincoln Blvd, Oklahoma City, OK 73105","$2,975","3 Beds, 2 Baths, 1,604 sq ft",4058162038
Oklahoma,"9028 SW 46th St, Oklahoma City, OK 73179","9028 SW 46th St, Oklahoma City, OK 73179","$1,675","3 Beds, 2 Baths, 1,250 sq ft",4054101520
Oklahoma,"8201 NW 6th St, Oklahoma City, OK 73127","8201 NW 6th St, Oklahoma City, OK 73127","$1,560","3 Beds, 2 Baths, 1,705 sq ft",5129069400
Oklahoma,"1800 Mark Trail, Oklahoma City, OK 73141","1800 Mark Trail, Oklahoma City, OK 73141","$1,545","3 Beds, 2 Baths, 1,242 sq ft",5129069400
Oklahoma,"12009 Williamson Farms Blvd, Oklahoma City, OK 73173","12009 Williamson Farms Blvd, Oklahoma City, OK 73173","$1,950","3 Beds, 2 Baths, 1,727 sq ft",4052049195
Oklahoma,"2206 NW 55th St, Oklahoma City, OK 73112","2206 NW 55th St, Oklahoma City, OK 73112","$2,490","3 Beds, 2 Baths, 1,841 sq ft",4053178888
Oklahoma,"2724 NW 33rd St, Oklahoma City, OK 73112","2724 NW 33rd St, Oklahoma City, OK 73112","$1,750","3 Beds, 2 Baths, 1,704 sq ft",4052061545
Oregon,Pioneer Ridge Apartments,"13826 Meyers Rd, Oregon City, OR 97045","$1,590 - $2,150",1-3 Beds,5035064982
Oregon,Holmes Townhomes,"535 Holmes Ln, Oregon City, OR 97045","$2,784 - $3,124",2-3 Beds,8336973632
Oregon,The Mill on Maple Apartments,"14378 Walnut Grove Way, Oregon City, OR 97045","$1,675 - $2,855",Studio - 3 Beds,8779157539
Oregon,Fairway Village,"19725 SE River Rd, Gladstone, OR 97027","$1,625",2 Beds,5034069215
Oregon,Edgewater at the Cove,"1937 Main St, Oregon City, OR 97045","$1,642 - $4,474",Studio - 3 Beds,5039059113
Oregon,The Landing Apartments and Townhomes,"19901 Coast Redwood Ave, Oregon City, OR 97045","$1,430 - $3,970",Studio - 4 Beds,5035947572
Oregon,River Run Village,"847 Risley Ave, Gladstone, OR 97027","$1,656",2 Beds,5034063168
Oregon,Aspire Oregon City,"19839 Highway 213, Oregon City, OR 97045","$1,443 - $2,676",Studio - 3 Beds,5035066434
Oregon,Harley Townhomes,"15831 Harley Ave, Oregon City, OR 97045","$2,320 - $2,900",2 Beds,9712336956
Oregon,Mountain View,"1840 Molalla Ave, Oregon City, OR 97045","$1,250 - $1,600",1-3 Beds,8555001767
Oregon,Fernwood Court Apartments,"18713 Central Point Rd, Oregon City, OR 97045","$1,595 - $1,750",1-3 Beds,5034864802
Oregon,Veri on Cascade,"750 Cascade Ave, Oregon City, OR 97045","$1,495 - $2,245",1-3 Beds,5033427905
Oregon,Stone Creek Apartments at Oregon City,"14155 Beavercreek Rd, Oregon City, OR 97045","$1,525",2 Beds,9712525974
Oregon,The Hudson,"911 15th St, Oregon City, OR 97045","$1,395",1 Bed,9713662234
Oregon,Rivergreens Apartments,"19739 River Rd, Gladstone, OR 97027","$1,485 - $1,835",1-3 Beds,5032126667
Oregon,"445 Mountain View St, Oregon City, OR 97045","445 Mountain View St, Oregon City, OR 97045","$2,450","2 Beds, 1 Bath, 750 sq ft",9718036566
Oregon,"618 11th St, Oregon City, OR 97045","618 11th St, Oregon City, OR 97045","$1,195","Studio, 1 Bath, 400 sq ft",5032129377
Oregon,"1202 Jackson St, Oregon City, OR 97045","1202 Jackson St, Oregon City, OR 97045","$1,600","1 Bed, 1 Bath, 650 sq ft",9713511619
Oregon,"4303 Imperial Dr, West Linn, OR 97068","4303 Imperial Dr, West Linn, OR 97068","$2,250","2 Beds, 1.5 Baths, 1,300 sq ft",9712334421
Oregon,"4685 Riverview Ave, West Linn, OR 97068","4685 Riverview Ave, West Linn, OR 97068","$2,700","2 Beds, 1 Bath, 1,050 sq ft",2537532966
Oregon,"217 S High St, Oregon City, OR 97045","217 S High St, Oregon City, OR 97045","$2,250","3 Beds, 1 Bath, 1,035 sq ft",
Oregon,"13680 S Mueller Rd, Oregon City, OR 97045","13680 S Mueller Rd, Oregon City, OR 97045","$2,650","2 Beds, 2 Baths",
Oregon,"23330 OR-213, Oregon City, OR 97045","23330 OR-213, Oregon City, OR 97045","$2,700","3 Beds, 1.5 Baths, 2,828 sq ft",
Oregon,"426 Division St, Oregon City, OR 97045","426 Division St, Oregon City, OR 97045","$1,895","2 Beds, 1 Bath, 874 sq ft",
Oregon,"1008-1010 Hazelwood Dr Unit 1010, Oregon City, OR 97045","1008-1010 Hazelwood Dr Unit 1010, Oregon City, OR 97045","$2,600","3 Beds, 2.5 Baths, 1,748 sq ft",
Oregon,"1208 Linn Ave, Oregon City, OR 97045","1208 Linn Ave, Oregon City, OR 97045","$1,525","2 Beds, 1.5 Baths, 810 sq ft",
Oregon,"15144 S Victory Rd, Oregon City, OR 97045","15144 S Victory Rd, Oregon City, OR 97045","$3,995","4 Beds, 2 Baths, 2,200 sq ft",
Oregon,"201 S High St, Oregon City, OR 97045","201 S High St, Oregon City, OR 97045","$1,795","2 Beds, 1 Bath, 960 sq ft",
Oregon,"19336 Pease Rd, Oregon City, OR 97045","19336 Pease Rd, Oregon City, OR 97045","$2,995","4 Beds, 3 Baths, 2,110 sq ft",
Oregon,"14234 Murren Way, Oregon City, OR 97045","14234 Murren Way, Oregon City, OR 97045","$2,495","3 Beds, 2.5 Baths, 1,640 sq ft",
Oregon,"18701 Lassen Ct, Oregon City, OR 97045","18701 Lassen Ct, Oregon City, OR 97045","$2,795","3 Beds, 2 Baths, 1,464 sq ft",
Oregon,"14716 Blue Blossom Way, Oregon City, OR 97045","14716 Blue Blossom Way, Oregon City, OR 97045","$3,350","4 Beds, 3 Baths, 2,875 sq ft",
Oregon,"13988 Passage Pkwy, Oregon City, OR 97045","13988 Passage Pkwy, Oregon City, OR 97045","$2,600","3 Beds, 2.25 Baths, 1,685 sq ft",
Oregon,"17019 S Bradley Rd, Oregon City, OR 97045","17019 S Bradley Rd, Oregon City, OR 97045","$3,900","3 Beds, 2.5 Baths, 2,887 sq ft",
Oregon,"415 Hilda St Unit 415, Oregon City, OR 97045","415 Hilda St Unit 415, Oregon City, OR 97045","$2,300","3 Beds, 2 Baths, 1,014 sq ft",
Oregon,"412 Pearl St, Oregon City, OR 97045","412 Pearl St, Oregon City, OR 97045","$1,395","2 Beds, 1 Bath, 850 sq ft",
Oregon,"574 Holmes Ln, Oregon City, OR 97045","574 Holmes Ln, Oregon City, OR 97045","$2,215","3 Beds, 1 Bath, 900 sq ft",
Oregon,"16878 S Clackamas River Dr, Oregon City, OR 97045","16878 S Clackamas River Dr, Oregon City, OR 97045","$3,475","4 Beds, 2 Baths, 2,500 sq ft",
Oregon,"6280 Holmes St, West Linn, OR 97068","6280 Holmes St, West Linn, OR 97068","$2,500","2 Beds, 1 Bath, 1,360 sq ft",
Oregon,"5375 Broadway St, West Linn, OR 97068","5375 Broadway St, West Linn, OR 97068","$2,895","3 Beds, 2.5 Baths, 1,650 sq ft",
Oregon,"5331 W A St Unit 5331, West Linn, OR 97068","5331 W A St Unit 5331, West Linn, OR 97068","$2,149","3 Beds, 1 Bath, 1,214 sq ft",
Oregon,"4545 Norfolk St, West Linn, OR 97068","4545 Norfolk St, West Linn, OR 97068","$2,350","3 Beds, 2 Baths, 1,200 sq ft",
Oregon,"300 W Fairfield St, Gladstone, OR 97027","300 W Fairfield St, Gladstone, OR 97027","$1,595","1 Bed, 1 Bath, 500 sq ft",
Oregon,"5341 Amy St, West Linn, OR 97068","5341 Amy St, West Linn, OR 97068",Call for Rent,"3 Beds, 2.5 Baths, 1,752 sq ft",
Pennsylvania,"147 W Blade Dr, Pennsylvania Furnace, PA 16865","147 W Blade Dr, Pennsylvania Furnace, PA 16865","$2,200","4 Beds, 1.5 Baths",8145743325
Pennsylvania,The Heights at State College,"201 Northwick Blvd, State College, PA 16803","$799 - $2,787",2-4 Beds,8146801691
Pennsylvania,The Yards at Old State,"1830 Blue Course Dr, State College, PA 16801","$889 - $1,499",2-5 Beds,8143259834
Pennsylvania,The Graduate Apartments,"138 S Atherton St, State College, PA 16801","$1,704 - $4,079",1-3 Beds,8144097710
Pennsylvania,Haus,"914 W College Ave, State College, PA 16801","$1,029 - $1,599",2-3 Beds,8144249288
Pennsylvania,Blue Course Commons,"446 Blue Course Dr, State College, PA 16803",$795 - $825,3 Beds,8146801716
Pennsylvania,State College Collective on Farmstead,"130 Farmstead Ln, State College, PA 16803",$715 - $785,3 Beds,5709091596
Pennsylvania,Park Place Apartments,"224 S Burrowes St, State College, PA 16801","$1,763 - $3,553",1-2 Beds,8148263657
Pennsylvania,Park Crest Terrace,"1400 Martin St, State College, PA 16803","$1,600 - $1,900",2-3 Beds,8148080787
Pennsylvania,The Retreat at State College,"300 Waupelani Dr, State College, PA 16801","$799 - $1,420",2-5 Beds,8146801230
Pennsylvania,Briarwood Apartments and Townhomes,"679-A Waupelani Dr, State College, PA 16801","$1,545 - $1,995",Studio - 4 Beds,8148080530
Pennsylvania,The Pointe at State College,"501 Vairo Blvd, State College, PA 16803","$749 - $1,149",2-4 Beds,8147387605
Pennsylvania,Parkway Plaza,"1000 Plaza Dr, State College, PA 16801","$635 - $1,200",Studio - 3 Beds,8148080638
Pennsylvania,Sylvan View Estates,"1600 Birch Ct, State College, PA 16801","$1,600 - $1,900",3 Beds,8148080965
Pennsylvania,Southgate Apartments,"713 Southgate Dr, State College, PA 16801","$1,449",1 Bed,8148080771
Pennsylvania,Imperial Towers,"425 Waupelani Dr, State College, PA 16801",Call for Rent,Studio - 2 Beds,8148080641
Pennsylvania,The Bryn,"601 Vairo Blvd, State College, PA 16803",$750 - $969,2-4 Beds,8148080759
Pennsylvania,Lion's Gate Apartments,"424 Waupelani Dr, State College, PA 16801","$1,050 - $1,460",Studio - 2 Beds,8148080659
Pennsylvania,"938 W Fairmount Ave, State College, PA 16801","938 W Fairmount Ave, State College, PA 16801","$1,600","2 Beds, 1.5 Baths, 1,100 sq ft",8146803469
Pennsylvania,"910 Robin Rd, State College, PA 16801","910 Robin Rd, State College, PA 16801","$1,200","1 Bed, 1 Bath",8146803346
Pennsylvania,"3138 Shellers Bend, State College, PA 16801","3138 Shellers Bend, State College, PA 16801","$1,750","3 Beds, 2 Baths, 1,200 sq ft",8144249348
Pennsylvania,"812 Stratford Dr Unit 12, State College, PA 16801","812 Stratford Dr Unit 12, State College, PA 16801","$1,150","1 Bed, 1 Bath, 745 sq ft",
Pennsylvania,"121 Edith St Unit 123 Edith Street, State College, PA 16803","121 Edith St Unit 123 Edith Street, State College, PA 16803","$1,650","3 Beds, 1.5 Baths, 1,284 sq ft",8146801349
Pennsylvania,"910-1C Robin Rd Unit Loft, State College, PA 16801","910-1C Robin Rd Unit Loft, State College, PA 16801","$1,200","1 Bed, 1 Bath, 1,000 sq ft",8149966573
Pennsylvania,"222 W Beaver Ave Unit 605, State College, PA 16801","222 W Beaver Ave Unit 605, State College, PA 16801","$1,895","2 Beds, 1.5 Baths, 920 sq ft",8146806185
Pennsylvania,"619 W Highland Aly Unit 619, State College, PA 16801","619 W Highland Aly Unit 619, State College, PA 16801","$1,599","3 Beds, 1 Bath, 600 sq ft",
Rhode Island,Huntington Exchange Providence,"101 Cedar St, Providence, RI 02903","$1,970 - $2,750",2-3 Beds,4016813102
Rhode Island,US Rubber Lofts,"12 Eagle St, Providence, RI 02908","$1,735 - $2,865",1-2 Beds,5082528947
Rhode Island,Regency Plaza,"1 Regency Plaza, Providence, RI 02903","$1,805 - $6,810",Studio - 3 Beds,4015432096
Rhode Island,FOUND Study College Hill,"100 N Main St, Providence, RI 02903","$1,050 - $2,500",Studio - 2 Beds,7742293304
Rhode Island,The Christine Apartments,"1279 Wampanoag Trl, Riverside, RI 02915","$1,700 - $2,630",Studio - 2 Beds,4015939515
Rhode Island,The 870 Reserve,"870 Westminster St, Providence, RI 02903","$1,895 - $3,200",1-2 Beds,4012082796
Rhode Island,Halstead Providence,"255 Promenade St, Providence, RI 02908","$1,965 - $4,115",Studio - 2 Beds,4012989406
Rhode Island,Westminster Lofts,"126 Union St, Providence, RI 02903","$1,710 - $3,790",Studio - 2 Beds,4013051679
Rhode Island,Center Place,"50 Park Row W, Providence, RI 02903","$2,482 - $7,440",Studio - 3 Beds,4012053534
Rhode Island,95 Lofts,"95 Chestnut St, Providence, RI 02903","$2,050 - $3,250",Studio - 2 Beds,4015936964
Rhode Island,Station Row,"10 Park Row West, Providence, RI 02903","$3,033 - $23,587",Studio - 3 Beds,4012982571
Rhode Island,Chestnut Commons,"180 Friendship St, Providence, RI 02903","$2,250 - $3,850",1-3 Beds,4013403433
Rhode Island,580 South Water,"580 S Water St, Providence, RI 02903","$2,350 - $4,500",1-2 Beds,4015932369
Rhode Island,Strive Lofts,"556 Atwells Ave, Providence, RI 02909","$1,700 - $2,400",Studio - 2 Beds,4012142008
Rhode Island,Newport Avenue Apartments,"95 Newport Ave, Rumford, RI 02916","$1,647 - $2,775",Studio - 2 Beds,4013885078
Rhode Island,Douglas Apartments-An Active Adult Community,"1650 Douglas Ave, North Providence, RI 02904","$1,750 - $2,500",1-2 Beds,4012082413
Rhode Island,American Wire Residential Lofts,"413 Central Ave, Pawtucket, RI 02861","$1,540 - $2,975",Studio - 3 Beds,5082528795
Rhode Island,The Four Seasons,"26 Arthur Ave, East Providence, RI 02914","$1,700 - $2,335",Studio - 2 Beds,7743313527
Rhode Island,Shorewood Apartments,"1776 Bicentennial Way, North Providence, RI 02911","$2,115",2 Beds,4012354376
Rhode Island,Bullocks Point Townhomes,"596A Bullocks Point Ave, Riverside, RI 02915","$1,650 - $2,700",1-3 Beds,4013204055
Rhode Island,Kettle Point,"12 Captain John Jacobs Rd, East Providence, RI 02914","$2,135 - $4,695",Studio - 3 Beds,4014065694
Rhode Island,Providence G,"100 Dorrance St, Providence, RI 02903","$1,895 - $3,200",Studio - 3 Beds,4013051967
Rhode Island,446-448 Waterman Ave,"446-448 Waterman Ave, East Providence, RI 02914","$1,900 - $2,200",1 Bed,5087197654
Rhode Island,Moore Mill Lofts,"145 Randall St, Pawtucket, RI 02860","$2,145 - $2,325",2 Beds,5082528976
Rhode Island,Residences at Woodlawn,"396 Weeden St, Pawtucket, RI 02860","$1,595 - $2,395",1-3 Beds,8776793928
Rhode Island,G Square,"55 Dorrance St, Providence, RI 02903","$2,225 - $3,589",1-2 Beds,5088129924
Rhode Island,G Reserve,"170 Westminster St, Providence, RI 02903","$2,000 - $3,100",1-2 Beds,4015939877
Rhode Island,Park Row West,"1 Park Row West St, Providence, RI 02903","$3,104 - $4,404",1-3 Beds,4012982014
Rhode Island,Emblem 125,"125 Clifford St, Providence, RI 02903","$2,138 - $4,150",Studio - 3 Beds,4012982545
Rhode Island,Charles Landing,"73B Charles St, Providence, RI 02904","$1,595 - $1,995",Studio - 2 Beds,5082528574
Rhode Island,Paragon Mill,"144 Delaine St, Providence, RI 02909","$1,003 - $3,016",1-3 Beds,4013403403
Rhode Island,The Residences at Bold Point,"30 Veterans Memorial Pky, East Providence, RI 02914","$2,050 - $2,550",1-2 Beds,4012050211
Rhode Island,The Village Lofts,"200 Esten Ave, Pawtucket, RI 02860","$1,865 - $2,200",Studio,5082528941
Rhode Island,ReNew Western Cranston,"100 Elena St, Cranston, RI 02920","$1,965 - $3,355",1-2 Beds,4013051637
Rhode Island,Chateau Chatillon,"30 Oaklawn Ave, Cranston, RI 02920","$2,000 - $2,250",2 Beds,4013204127
Rhode Island,Meshanticut House,"630 Oaklawn Ave, Cranston, RI 02920","$1,760 - $1,995",1-2 Beds,4016813668
Rhode Island,Slater Cotton Mill,"75 S Union St, Pawtucket, RI 02860","$1,645 - $1,945",1 Bed,4013402877
Rhode Island,The Delano,"140 Pitman St, Providence, RI 02906","$3,150",2 Beds,4012467233
Rhode Island,Rising Sun Mills,"166 Valley St, Providence, RI 02909","$1,760 - $3,429",Studio - 2 Beds,4015937273
Rhode Island,The Studley,"82-90 Weybosset St, Providence, RI 02903","$1,625 - $2,090",Studio - 1 Bed,4013402236
Rhode Island,The Bradford,"55 Bradford St, Providence, RI 02903","$1,900 - $2,100",1 Bed,4012146147
Rhode Island,Lofts at Pocasset Mill,"75 Pocasset St, Johnston, RI 02919","$1,735 - $2,620",Studio - 2 Beds,4018250188
Rhode Island,Nightingale Apartments,"100 Mathewson St, Providence, RI 02903","$2,380 - $4,422",Studio - 2 Beds,4012082489
Rhode Island,257 Thayer,"257-275 Thayer St, Providence, RI 02906","$1,327 - $2,529",1-3 Beds,4012149863
Rhode Island,The Case-Mead Lofts,"76 Dorrance St, Providence, RI 02903","$1,375 - $2,000",Studio - 1 Bed,4012058978
Rhode Island,University Heights Apartments,"99 Roger Williams Grn, Providence, RI 02904","$1,535 - $3,605",Studio - 3 Beds,4015935956
Rhode Island,Westwood Manor,"6 Westwood Manor Dr, Providence, RI 02909","$1,650",2 Beds,4012837955
Rhode Island,Westfield Lofts,"230 Dexter St, Providence, RI 02907","$1,375 - $2,000",1-2 Beds,5087611293
Rhode Island,Beneficent House,"1 Chestnut St, Providence, RI 02903","$720 - $1,670",Studio - 2 Beds,4015369478
Rhode Island,Western Hills,"444 Meshanticut Valley Pky, Cranston, RI 02920","$1,920 - $2,165",Studio - 2 Beds,4013734153
Rhode Island,Lofts & Townhomes @ International Apartments,"528 Smithfield Rd, North Providence, RI 02904","$1,795 - $2,800",1-3 Beds,4013563145
Rhode Island,East Shore Apartment Homes,"260 Boyd Ave, East Providence, RI 02914","$1,720 - $2,150",Studio - 2 Beds,4014337531
Rhode Island,The Ledges at Johnston,"125 Federal Way, Johnston, RI 02919","$2,095 - $2,875",1-3 Beds,4013051812
Rhode Island,Woodridge Manor,"430 Meshanticut Valley Pky, Cranston, RI 02920","$1,770 - $2,110",1-2 Beds,4013365044
Rhode Island,Fairfax Village,"900 Post Rd, Warwick, RI 02888","$1,710 - $2,230",1-2 Beds,4015616452
Rhode Island,Willowbrook,"825 Pontiac Ave, Cranston, RI 02910","$1,830 - $2,205",1-2 Beds,4012891252
Rhode Island,The Residences at Brentwood,"630 Smithfield Rd, North Providence, RI 02904","$1,810 - $3,610",1-2 Beds,4012082176
Rhode Island,Winchester Park and Woods,"125 Village Grn N, Riverside, RI 02915","$1,694 - $3,582",1-3 Beds,4012006374
Rhode Island,Greystone Lofts,"180 Waterman Ave, North Providence, RI 02911","$1,573 - $2,432",Studio - 1 Bed,4012354634
Rhode Island,Parkview,"180 Parkview Dr, Pawtucket, RI 02861","$1,625 - $1,985",Studio - 2 Beds,4012082425
Rhode Island,Mansion House Apartments,"91-111 Oaklawn Ave, Cranston, RI 02920","$1,485",1 Bed,4013365998
Rhode Island,Parkway Apartments,"3040-3048 Pawtucket Ave, Riverside, RI 02915","$1,495 - $1,895",1-2 Beds,4012467543
Rhode Island,100 Park Place,"100 Park Pl, Pawtucket, RI 02860","$1,550 - $1,850",1-2 Beds,4012082160
Rhode Island,Les Chateaux Apartments,"1401 Warwick Ave, Warwick, RI 02888","$1,550 - $1,850",1-2 Beds,4015371354
Rhode Island,Lofts at Lyman Mill,"184 Woonasquatucket Ave, North Providence, RI 02911","$1,500 - $2,600",Studio - 2 Beds,5086391333
Rhode Island,164 Bridgham St Unit #1,"164 Bridgham St Unit #1, Providence, RI 02909","$2,700","4 Beds, 1 Bath, 1,800 sq ft",4014062615
Rhode Island,Furnished Studio-Providence,"181 Corliss St, Providence, RI 02904","$2,399","Studio, 1 Bath, 300 sq ft",4012494996
Rhode Island,34 Aubin St,"34 Aubin St, Seekonk, MA 02771","$5,000","3 Beds, 2 Baths, 1,858 sq ft",
Rhode Island,"12 Mayflower St Unit 12, Providence, RI 02906","12 Mayflower St Unit 12, Providence, RI 02906","$4,000","3 Beds, 2 Baths, 2,000 sq ft",4015371193
Rhode Island,"397 Cranston St Unit 2nd floor, Providence, RI 02907","397 Cranston St Unit 2nd floor, Providence, RI 02907","$2,200","3 Beds, 1 Bath, 1,300 sq ft",4013402388
Rhode Island,"3-2 Wendell St Unit 2nd floor, Providence, RI 02909","3-2 Wendell St Unit 2nd floor, Providence, RI 02909","$2,200","3 Beds, 1 Bath, 1,300 sq ft",4015197722
Rhode Island,"173 Oakland Ave, Providence, RI 02908","173 Oakland Ave, Providence, RI 02908","$3,700","6 Beds, 2 Baths, 2,075 sq ft",4013985019
Rhode Island,"71 Pinehurst Ave Unit 3, Providence, RI 02908","71 Pinehurst Ave Unit 3, Providence, RI 02908","$2,250","3 Beds, 1 Bath, 1,350 sq ft",4014066955
